Local time,Open,High,Low,Close,Volume
04.01.2024 07:00:00.000 GMT+0100,102.172,102.179,102.079,102.079,7.23
04.01.2024 08:00:00.000 GMT+0100,102.089,102.104,101.959,102.020,10.746
04.01.2024 09:00:00.000 GMT+0100,102.011,102.063,101.927,101.950,14.16
04.01.2024 10:00:00.000 GMT+0100,101.953,102.025,101.859,101.872,13.296
04.01.2024 11:00:00.000 GMT+0100,101.876,102.005,101.841,101.994,10.386
04.01.2024 12:00:00.000 GMT+0100,101.991,102.073,101.974,102.067,7.992
04.01.2024 13:00:00.000 GMT+0100,102.066,102.075,101.996,102.021,9.264
04.01.2024 14:00:00.000 GMT+0100,102.026,102.215,102.006,102.137,16.272
04.01.2024 15:00:00.000 GMT+0100,102.139,102.227,102.105,102.164,16.068
04.01.2024 16:00:00.000 GMT+0100,102.160,102.162,101.959,102.045,16.206
04.01.2024 17:00:00.000 GMT+0100,102.039,102.061,101.974,102.060,11.8049
04.01.2024 18:00:00.000 GMT+0100,102.055,102.154,102.026,102.105,9.204
04.01.2024 19:00:00.000 GMT+0100,102.096,102.133,102.076,102.120,6.756
04.01.2024 20:00:00.000 GMT+0100,102.124,102.160,102.095,102.112,5.628
04.01.2024 21:00:00.000 GMT+0100,102.113,102.150,102.099,102.101,5.988
04.01.2024 22:00:00.000 GMT+0100,102.107,102.131,102.089,102.117,3.1672
04.01.2024 23:00:00.000 GMT+0100,102.117,102.117,102.117,102.117,0
05.01.2024 00:00:00.000 GMT+0100,102.117,102.117,102.117,102.117,0
05.01.2024 01:00:00.000 GMT+0100,102.117,102.117,102.117,102.117,0
05.01.2024 02:00:00.000 GMT+0100,102.094,102.109,102.044,102.081,6.228
05.01.2024 03:00:00.000 GMT+0100,102.090,102.134,102.053,102.128,3.972
05.01.2024 04:00:00.000 GMT+0100,102.123,102.197,102.121,102.191,3.186
05.01.2024 05:00:00.000 GMT+0100,102.190,102.211,102.161,102.205,3.48
05.01.2024 06:00:00.000 GMT+0100,102.207,102.225,102.181,102.200,4.128
05.01.2024 07:00:00.000 GMT+0100,102.190,102.344,102.190,102.309,6.228
05.01.2024 08:00:00.000 GMT+0100,102.315,102.325,102.244,102.313,8.532
05.01.2024 09:00:00.000 GMT+0100,102.312,102.450,102.280,102.425,11.424
05.01.2024 10:00:00.000 GMT+0100,102.435,102.467,102.290,102.425,10.38
05.01.2024 11:00:00.000 GMT+0100,102.420,102.506,102.419,102.434,8.826
05.01.2024 12:00:00.000 GMT+0100,102.440,102.466,102.400,102.439,7.32
05.01.2024 13:00:00.000 GMT+0100,102.434,102.439,102.369,102.392,7.986
05.01.2024 14:00:00.000 GMT+0100,102.386,102.808,102.314,102.412,25.662
05.01.2024 15:00:00.000 GMT+0100,102.408,102.408,102.073,102.122,23.712
05.01.2024 16:00:00.000 GMT+0100,101.963,101.973,101.599,101.784,29.1029
05.01.2024 17:00:00.000 GMT+0100,101.785,102.010,101.754,101.982,19.1063
05.01.2024 18:00:00.000 GMT+0100,101.980,102.130,101.975,102.089,14.598
05.01.2024 19:00:00.000 GMT+0100,102.090,102.189,102.001,102.019,11.79
05.01.2024 20:00:00.000 GMT+0100,102.016,102.126,101.960,102.104,10.9554
05.01.2024 21:00:00.000 GMT+0100,102.109,102.185,102.089,102.149,8.676
05.01.2024 22:00:00.000 GMT+0100,102.151,102.175,102.124,102.133,3.588
08.01.2024 02:00:00.000 GMT+0100,102.076,102.097,102.019,102.067,5.556
08.01.2024 03:00:00.000 GMT+0100,102.072,102.179,102.069,102.165,5.232
08.01.2024 04:00:00.000 GMT+0100,102.166,102.225,102.139,102.209,4.428
08.01.2024 05:00:00.000 GMT+0100,102.210,102.226,102.176,102.201,3.312
08.01.2024 06:00:00.000 GMT+0100,102.202,102.217,102.170,102.172,3.516
08.01.2024 07:00:00.000 GMT+0100,102.177,102.179,102.077,102.079,4.392
08.01.2024 08:00:00.000 GMT+0100,102.082,102.152,102.029,102.126,10.026
08.01.2024 09:00:00.000 GMT+0100,102.125,102.259,102.121,102.221,13.632
08.01.2024 10:00:00.000 GMT+0100,102.227,102.324,102.137,102.165,10.416
08.01.2024 11:00:00.000 GMT+0100,102.159,102.191,102.131,102.148,9.648
08.01.2024 12:00:00.000 GMT+0100,102.146,102.225,102.084,102.210,9.174
08.01.2024 13:00:00.000 GMT+0100,102.204,102.215,102.104,102.117,8.304
08.01.2024 14:00:00.000 GMT+0100,102.109,102.151,102.026,102.090,13.188
08.01.2024 15:00:00.000 GMT+0100,102.092,102.096,101.960,101.962,17.148
08.01.2024 16:00:00.000 GMT+0100,101.955,102.001,101.820,101.865,16.524
