Local time,Open,High,Low,Close,Volume
05.01.2024 21:00:00.000 GMT+0100,43571,44298,43566,43947,0.0704
05.01.2024 22:00:00.000 GMT+0100,43947,43947,43571,43909,0.0379
05.01.2024 23:00:00.000 GMT+0100,43907,44023,43737,43945,0.0148
06.01.2024 00:00:00.000 GMT+0100,43946,44292,43946,44125,0.022
06.01.2024 01:00:00.000 GMT+0100,44123,44196,43951,44043,0.0158
06.01.2024 02:00:00.000 GMT+0100,44046,44075,43890,43948,0.015
06.01.2024 03:00:00.000 GMT+0100,43948,43990,43805,43885,0.0117
06.01.2024 04:00:00.000 GMT+0100,43884,44001,43797,43908,0.0114
06.01.2024 05:00:00.000 GMT+0100,43907,43951,43810,43827,0.0107
06.01.2024 06:00:00.000 GMT+0100,43827,43848,43568,43674,0.0147
06.01.2024 07:00:00.000 GMT+0100,43674,43678,43405,43431,0.0157
06.01.2024 08:00:00.000 GMT+0100,43431,43647,43372,43631,0.0128
06.01.2024 09:00:00.000 GMT+0100,43643,43702,43539,43683,0.025
06.01.2024 10:00:00.000 GMT+0100,43681,43724,43608,43625,0.0189
06.01.2024 11:00:00.000 GMT+0100,43625,43732,43560,43672,0.0202
06.01.2024 12:00:00.000 GMT+0100,43671,43682,43594,43637,0.0196
06.01.2024 13:00:00.000 GMT+0100,43643,43711,43529,43590,0.0231
06.01.2024 14:00:00.000 GMT+0100,43589,43713,43533,43681,0.0234
06.01.2024 15:00:00.000 GMT+0100,43683,43889,43678,43792,0.0324
06.01.2024 16:00:00.000 GMT+0100,43792,43872,43766,43840,0.0244
06.01.2024 17:00:00.000 GMT+0100,43839,43941,43800,43844,0.0261
06.01.2024 18:00:00.000 GMT+0100,43844,43975,43825,43939,0.0238
06.01.2024 19:00:00.000 GMT+0100,43939,44109,43861,43974,0.0283
06.01.2024 20:00:00.000 GMT+0100,43974,43990,43824,43882,0.0224
06.01.2024 21:00:00.000 GMT+0100,43880,43939,43671,43810,0.0245
06.01.2024 22:00:00.000 GMT+0100,43810,43907,43713,43872,0.0268
06.01.2024 23:00:00.000 GMT+0100,43854,43905,43731,43853,0.0209
07.01.2024 00:00:00.000 GMT+0100,43848,43940,43726,43930,0.0275
07.01.2024 01:00:00.000 GMT+0100,43929,44222,43899,44089,0.0333
07.01.2024 02:00:00.000 GMT+0100,44089,44135,43938,43944,0.0283
07.01.2024 03:00:00.000 GMT+0100,43947,44059,43828,43907,0.0286
07.01.2024 04:00:00.000 GMT+0100,43907,44004,43883,43915,0.0199
07.01.2024 05:00:00.000 GMT+0100,43915,44009,43859,43972,0.0193
07.01.2024 06:00:00.000 GMT+0100,43972,44036,43831,43858,0.0222
07.01.2024 07:00:00.000 GMT+0100,43858,44054,43838,43996,0.026
07.01.2024 08:00:00.000 GMT+0100,43996,44067,43968,44054,0.0214
07.01.2024 09:00:00.000 GMT+0100,44054,44140,43982,43994,0.0264
07.01.2024 10:00:00.000 GMT+0100,43996,44036,43868,43910,0.0267
07.01.2024 11:00:00.000 GMT+0100,43911,43959,43891,43934,0.0213
07.01.2024 12:00:00.000 GMT+0100,43932,44080,43932,44033,0.0196
07.01.2024 13:00:00.000 GMT+0100,44033,44103,43943,44060,0.0204
07.01.2024 14:00:00.000 GMT+0100,44061,44406,44052,44368,0.0322
07.01.2024 15:00:00.000 GMT+0100,44368,44439,44268,44349,0.0335
07.01.2024 16:00:00.000 GMT+0100,44364,44400,43918,44034,0.04
07.01.2024 17:00:00.000 GMT+0100,44033,44145,43958,44096,0.0158
07.01.2024 18:00:00.000 GMT+0100,43875,44050,43707,44037,0.0358
07.01.2024 19:00:00.000 GMT+0100,44037,44134,44015,44082,0.0246
07.01.2024 20:00:00.000 GMT+0100,44082,44221,44017,44217,0.0219
07.01.2024 21:00:00.000 GMT+0100,44216,44235,44098,44104,0.0228
07.01.2024 22:00:00.000 GMT+0100,44104,44212,44094,44205,0.0205
07.01.2024 23:00:00.000 GMT+0100,44192,44192,43738,43842,0.0255
08.01.2024 00:00:00.000 GMT+0100,43842,43985,43555,43883,0.0975
08.01.2024 01:00:00.000 GMT+0100,43890,43946,43596,43611,0.1128
08.01.2024 02:00:00.000 GMT+0100,43613,43791,43573,43676,0.098
